Subject,TrialIdx,PeriodType,EncodingObjectPosition_X,EncodingObjectPosition_Y,EncodingPlayerStartingPosition_X,EncodingPlayerStartingPosition_Y,Object,Performance
7,1.0,encoding,-2.6,-6.1,9.0,3.7,Pig,
7,1.0,encoding,1.4,6.4,9.0,3.7,Pug,
7,1.0,egocentric retrieval,-2.6,-6.1,9.0,3.7,Pig,0.91967308
7,1.0,egocentric retrieval,1.4,6.4,9.0,3.7,Pug,0.5249615000000001
7,1.0,allocentric retrieval,1.4,6.4,9.0,3.7,Pug,0.98828301
7,1.0,allocentric retrieval,-2.6,-6.1,9.0,3.7,Pig,0.92366508
7,2.0,encoding,2.5,-7.5,0.6,1.3,Penguin,
7,2.0,encoding,-4.9,6.0,0.6,1.3,Sheep,
7,2.0,allocentric retrieval,2.5,-7.5,0.6,1.3,Penguin,0.2286278
7,2.0,allocentric retrieval,-4.9,6.0,0.6,1.3,Sheep,0.98419701
7,2.0,egocentric retrieval,-4.9,6.0,0.6,1.3,Sheep,0.5304195
7,2.0,egocentric retrieval,2.5,-7.5,0.6,1.3,Penguin,0.8166211999999999
7,3.0,encoding,7.8,1.4,8.4,8.0,Cat,
7,3.0,encoding,-3.4,3.3,8.4,8.0,Dog,
7,3.0,egocentric retrieval,7.8,1.4,8.4,8.0,Cat,0.999013001
7,3.0,egocentric retrieval,-3.4,3.3,8.4,8.0,Dog,0.93107707
7,3.0,allocentric retrieval,7.8,1.4,8.4,8.0,Cat,0.96101304
7,3.0,allocentric retrieval,-3.4,3.3,8.4,8.0,Dog,0.8513931
7,4.0,encoding,0.3,4.4,1.6,-4.9,Penguin,
7,4.0,encoding,-3.7,-6.2,1.6,-4.9,Pig,
7,4.0,allocentric retrieval,0.3,4.4,1.6,-4.9,Penguin,0.3113226999999999
7,4.0,allocentric retrieval,-3.7,-6.2,1.6,-4.9,Pig,0.95845604
7,4.0,egocentric retrieval,-3.7,-6.2,1.6,-4.9,Pig,0.4903315
7,4.0,egocentric retrieval,0.3,4.4,1.6,-4.9,Penguin,0.1081689
7,5.0,encoding,-6.3,5.7,-0.1,-1.2,Sheep,
7,5.0,encoding,-5.5,-7.1,-0.1,-1.2,Dog,
7,5.0,egocentric retrieval,-5.5,-7.1,-0.1,-1.2,Dog,0.8873701
7,5.0,egocentric retrieval,-6.3,5.7,-0.1,-1.2,Sheep,0.8435492
7,5.0,allocentric retrieval,-6.3,5.7,-0.1,-1.2,Sheep,0.96953203
7,5.0,allocentric retrieval,-5.5,-7.1,-0.1,-1.2,Dog,0.992274008
7,6.0,encoding,-7.8,7.9,-3.0,1.9,Pug,
7,6.0,encoding,7.3,1.1,-3.0,1.9,Cat,
7,6.0,allocentric retrieval,7.3,1.1,-3.0,1.9,Cat,0.8244752
7,6.0,allocentric retrieval,-7.8,7.9,-3.0,1.9,Pug,0.98010902
7,6.0,egocentric retrieval,7.3,1.1,-3.0,1.9,Cat,0.96060204
7,6.0,egocentric retrieval,-7.8,7.9,-3.0,1.9,Pug,0.8913701
7,7.0,encoding,-5.0,5.1,-7.3,-6.9,Sheep,
7,7.0,encoding,8.4,-6.0,-7.3,-6.9,Dog,
7,7.0,egocentric retrieval,-5.0,5.1,-7.3,-6.9,Sheep,0.8823461
7,7.0,egocentric retrieval,8.4,-6.0,-7.3,-6.9,Dog,0.6669783
7,7.0,allocentric retrieval,-5.0,5.1,-7.3,-6.9,Sheep,0.5458215
7,7.0,allocentric retrieval,8.4,-6.0,-7.3,-6.9,Dog,0.98857201
7,8.0,encoding,3.8,0.9,8.5,8.2,Pug,
7,8.0,encoding,-3.7,-6.0,8.5,8.2,Pig,
7,8.0,allocentric retrieval,3.8,0.9,8.5,8.2,Pug,0.8659761
7,8.0,allocentric retrieval,-3.7,-6.0,8.5,8.2,Pig,0.97668002
7,8.0,egocentric retrieval,3.8,0.9,8.5,8.2,Pug,0.95195105
7,8.0,egocentric retrieval,-3.7,-6.0,8.5,8.2,Pig,0.96469704
7,9.0,encoding,7.7,1.0,-2.2,8.8,Cat,
7,9.0,encoding,-5.4,2.0,-2.2,8.8,Penguin,
7,9.0,egocentric retrieval,-5.4,2.0,-2.2,8.8,Penguin,0.6862793
7,9.0,egocentric retrieval,7.7,1.0,-2.2,8.8,Cat,0.8966061
7,9.0,allocentric retrieval,-5.4,2.0,-2.2,8.8,Penguin,0.90476409
7,9.0,allocentric retrieval,7.7,1.0,-2.2,8.8,Cat,0.8561201
7,10.0,encoding,-6.3,2.8,3.9,7.6,Pug,
7,10.0,encoding,7.1,0.4,3.9,7.6,Cat,
7,10.0,allocentric retrieval,7.1,0.4,3.9,7.6,Cat,0.92955007
7,10.0,allocentric retrieval,-6.3,2.8,3.9,7.6,Pug,0.96677503
7,10.0,egocentric retrieval,-6.3,2.8,3.9,7.6,Pug,0.5144285
7,10.0,egocentric retrieval,7.1,0.4,3.9,7.6,Cat,0.8082592
7,11.0,encoding,-6.0,4.9,1.9,6.2,Sheep,
7,11.0,encoding,6.9,-8.3,1.9,6.2,Dog,
7,11.0,egocentric retrieval,-6.0,4.9,1.9,6.2,Sheep,0.7353383
7,11.0,egocentric retrieval,6.9,-8.3,1.9,6.2,Dog,0.8327842
7,11.0,allocentric retrieval,-6.0,4.9,1.9,6.2,Sheep,0.96475803
7,11.0,allocentric retrieval,6.9,-8.3,1.9,6.2,Dog,0.98673501
7,12.0,encoding,6.9,7.0,-7.4,-2.7,Penguin,
7,12.0,encoding,-2.3,-7.5,-7.4,-2.7,Pig,
7,12.0,allocentric retrieval,-2.3,-7.5,-7.4,-2.7,Pig,0.4998705
7,12.0,allocentric retrieval,6.9,7.0,-7.4,-2.7,Penguin,0.98921101
7,12.0,egocentric retrieval,6.9,7.0,-7.4,-2.7,Penguin,0.2698157
7,12.0,egocentric retrieval,-2.3,-7.5,-7.4,-2.7,Pig,0.998956001
7,13.0,encoding,6.6,1.3,-1.3,5.4,Cat,
7,13.0,encoding,-6.3,0.6,-1.3,5.4,Dog,
7,13.0,egocentric retrieval,-6.3,0.6,-1.3,5.4,Dog,0.998819001
7,13.0,egocentric retrieval,6.6,1.3,-1.3,5.4,Cat,0.8587501
7,13.0,allocentric retrieval,-6.3,0.6,-1.3,5.4,Dog,0.92712307
7,13.0,allocentric retrieval,6.6,1.3,-1.3,5.4,Cat,0.8542821
7,14.0,encoding,3.3,3.7,-2.0,7.6,Pug,
7,14.0,encoding,-3.2,-6.4,-2.0,7.6,Pig,
7,14.0,allocentric retrieval,-3.2,-6.4,-2.0,7.6,Pig,0.8864091000000001
7,14.0,allocentric retrieval,3.3,3.7,-2.0,7.6,Pug,0.97142903
7,14.0,egocentric retrieval,3.3,3.7,-2.0,7.6,Pug,0.98808101
7,14.0,egocentric retrieval,-3.2,-6.4,-2.0,7.6,Pig,0.92601807
7,15.0,encoding,-5.0,5.5,8.1,-4.5,Sheep,
7,15.0,encoding,4.4,-7.9,8.1,-4.5,Penguin,
7,15.0,egocentric retrieval,-5.0,5.5,8.1,-4.5,Sheep,0.992737007
7,15.0,egocentric retrieval,4.4,-7.9,8.1,-4.5,Penguin,0.5508124999999999
7,15.0,allocentric retrieval,4.4,-7.9,8.1,-4.5,Penguin,0.4916815
7,15.0,allocentric retrieval,-5.0,5.5,8.1,-4.5,Sheep,0.98188902
7,16.0,encoding,-7.9,1.0,-3.7,-4.1,Penguin,
7,16.0,encoding,6.4,1.8,-3.7,-4.1,Cat,
7,16.0,allocentric retrieval,-7.9,1.0,-3.7,-4.1,Penguin,0.8856991
7,16.0,allocentric retrieval,6.4,1.8,-3.7,-4.1,Cat,0.90213609
7,16.0,egocentric retrieval,-7.9,1.0,-3.7,-4.1,Penguin,0.95267405
7,16.0,egocentric retrieval,6.4,1.8,-3.7,-4.1,Cat,0.92084508
7,17.0,encoding,-2.2,-6.9,-0.5,1.1,Pig,
7,17.0,encoding,8.2,-2.4,-0.5,1.1,Pug,
7,17.0,egocentric retrieval,-2.2,-6.9,-0.5,1.1,Pig,0.92075708
7,17.0,egocentric retrieval,8.2,-2.4,-0.5,1.1,Pug,0.8344152
7,17.0,allocentric retrieval,8.2,-2.4,-0.5,1.1,Pug,0.98864201
7,17.0,allocentric retrieval,-2.2,-6.9,-0.5,1.1,Pig,0.98626601
7,18.0,encoding,5.5,-1.5,-2.5,-4.6,Dog,
7,18.0,encoding,-4.9,5.5,-2.5,-4.6,Sheep,
7,18.0,allocentric retrieval,5.5,-1.5,-2.5,-4.6,Dog,0.91515908
7,18.0,allocentric retrieval,-4.9,5.5,-2.5,-4.6,Sheep,0.94043106
7,18.0,egocentric retrieval,5.5,-1.5,-2.5,-4.6,Dog,0.98603201
7,18.0,egocentric retrieval,-4.9,5.5,-2.5,-4.6,Sheep,0.5937004
7,19.0,encoding,-6.1,6.4,4.7,-8.0,Sheep,
7,19.0,encoding,4.6,2.9,4.7,-8.0,Penguin,
7,19.0,egocentric retrieval,4.6,2.9,4.7,-8.0,Penguin,0.8286062
7,19.0,egocentric retrieval,-6.1,6.4,4.7,-8.0,Sheep,0.6783733000000001
7,19.0,allocentric retrieval,4.6,2.9,4.7,-8.0,Penguin,0.8624121
7,19.0,allocentric retrieval,-6.1,6.4,4.7,-8.0,Sheep,0.97068103
7,20.0,encoding,3.5,6.0,7.3,-0.6,Dog,
7,20.0,encoding,-2.3,-6.6,7.3,-0.6,Pig,
7,20.0,allocentric retrieval,-2.3,-6.6,7.3,-0.6,Pig,0.91185409
7,20.0,allocentric retrieval,3.5,6.0,7.3,-0.6,Dog,0.97627302
7,20.0,egocentric retrieval,-2.3,-6.6,7.3,-0.6,Pig,0.90805209
7,20.0,egocentric retrieval,3.5,6.0,7.3,-0.6,Dog,0.6889893
7,21.0,encoding,7.5,0.6,7.7,6.9,Cat,
7,21.0,encoding,-6.9,-5.5,7.7,6.9,Pug,
7,21.0,egocentric retrieval,-6.9,-5.5,7.7,6.9,Pug,0.4708225
