Subject,TrialIdx,PeriodType,EncodingObjectPosition_X,EncodingObjectPosition_Y,EncodingPlayerStartingPosition_X,EncodingPlayerStartingPosition_Y,Object,Performance
2,1.0,encoding,1.7,4.5,-4.0,4.0,Dog,
2,1.0,encoding,-0.4,-7.0,-4.0,4.0,Pig,
2,1.0,allocentric retrieval,-0.4,-7.0,-4.0,4.0,Pig,0.990954009
2,1.0,allocentric retrieval,1.7,4.5,-4.0,4.0,Dog,0.94881305
2,1.0,egocentric retrieval,1.7,4.5,-4.0,4.0,Dog,0.96235104
2,1.0,egocentric retrieval,-0.4,-7.0,-4.0,4.0,Pig,0.91007609
2,2.0,encoding,0.2,1.9,-5.4,1.0,Leopard,
2,2.0,encoding,-4.9,-7.4,-5.4,1.0,Pug,
2,2.0,egocentric retrieval,0.2,1.9,-5.4,1.0,Leopard,0.98572101
2,2.0,egocentric retrieval,-4.9,-7.4,-5.4,1.0,Pug,0.4025546
2,2.0,allocentric retrieval,0.2,1.9,-5.4,1.0,Leopard,0.5275125
2,2.0,allocentric retrieval,-4.9,-7.4,-5.4,1.0,Pug,0.98312802
2,3.0,encoding,7.4,-8.0,-0.9,2.4,Bird,
2,3.0,encoding,8.3,8.4,-0.9,2.4,Rhino,
2,3.0,allocentric retrieval,7.4,-8.0,-0.9,2.4,Bird,0.97077303
2,3.0,allocentric retrieval,8.3,8.4,-0.9,2.4,Rhino,0.998733001
2,3.0,egocentric retrieval,7.4,-8.0,-0.9,2.4,Bird,0.8870571
2,3.0,egocentric retrieval,8.3,8.4,-0.9,2.4,Rhino,0.8450292
2,4.0,encoding,2.4,-7.3,-8.8,-1.7,Rhino,
2,4.0,encoding,2.8,4.2,-8.8,-1.7,Dog,
2,4.0,egocentric retrieval,2.4,-7.3,-8.8,-1.7,Rhino,0.7147203
2,4.0,egocentric retrieval,2.8,4.2,-8.8,-1.7,Dog,0.95579104
2,4.0,allocentric retrieval,2.4,-7.3,-8.8,-1.7,Rhino,0.95724904
2,4.0,allocentric retrieval,2.8,4.2,-8.8,-1.7,Dog,0.993230007
2,5.0,encoding,-6.2,-7.5,-7.4,0.8,Pug,
2,5.0,encoding,-5.7,6.7,-7.4,0.8,Leopard,
2,5.0,allocentric retrieval,-5.7,6.7,-7.4,0.8,Leopard,0.98545101
2,5.0,allocentric retrieval,-6.2,-7.5,-7.4,0.8,Pug,0.95644804
2,5.0,egocentric retrieval,-6.2,-7.5,-7.4,0.8,Pug,0.95138105
2,5.0,egocentric retrieval,-5.7,6.7,-7.4,0.8,Leopard,0.998703001
2,6.0,encoding,-0.6,-0.2,7.6,6.4,Pig,
2,6.0,encoding,8.1,-7.3,7.6,6.4,Bird,
2,6.0,egocentric retrieval,-0.6,-0.2,7.6,6.4,Pig,0.90717509
2,6.0,egocentric retrieval,8.1,-7.3,7.6,6.4,Bird,0.96674703
2,6.0,allocentric retrieval,-0.6,-0.2,7.6,6.4,Pig,0.94145206
2,6.0,allocentric retrieval,8.1,-7.3,7.6,6.4,Bird,0.98781101
2,7.0,encoding,-5.9,-5.9,-0.2,-2.8,Pug,
2,7.0,encoding,-5.2,7.5,-0.2,-2.8,Rhino,
2,7.0,allocentric retrieval,-5.2,7.5,-0.2,-2.8,Rhino,0.991017009
2,7.0,allocentric retrieval,-5.9,-5.9,-0.2,-2.8,Pug,0.95568705
2,7.0,egocentric retrieval,-5.9,-5.9,-0.2,-2.8,Pug,0.996400004
2,7.0,egocentric retrieval,-5.2,7.5,-0.2,-2.8,Rhino,0.7431253
2,8.0,encoding,-6.4,-4.2,-9.0,2.6,Leopard,
2,8.0,encoding,2.5,5.3,-9.0,2.6,Dog,
2,8.0,egocentric retrieval,-6.4,-4.2,-9.0,2.6,Leopard,0.991183009
2,8.0,egocentric retrieval,2.5,5.3,-9.0,2.6,Dog,0.4268556
2,8.0,allocentric retrieval,-6.4,-4.2,-9.0,2.6,Leopard,0.96053904
2,8.0,allocentric retrieval,2.5,5.3,-9.0,2.6,Dog,0.97431403
2,9.0,encoding,7.9,-7.4,-3.2,-2.0,Bird,
2,9.0,encoding,6.5,6.9,-3.2,-2.0,Pig,
2,9.0,allocentric retrieval,7.9,-7.4,-3.2,-2.0,Bird,0.8991831
2,9.0,allocentric retrieval,6.5,6.9,-3.2,-2.0,Pig,0.98514302
2,9.0,egocentric retrieval,6.5,6.9,-3.2,-2.0,Pig,0.6294194
2,9.0,egocentric retrieval,7.9,-7.4,-3.2,-2.0,Bird,0.91184209
2,10.0,encoding,-3.6,7.9,2.2,-5.7,Rhino,
2,10.0,encoding,9.2,-7.8,2.2,-5.7,Bird,
2,10.0,egocentric retrieval,9.2,-7.8,2.2,-5.7,Bird,0.93177607
2,10.0,egocentric retrieval,-3.6,7.9,2.2,-5.7,Rhino,0.6601813000000001
2,10.0,allocentric retrieval,9.2,-7.8,2.2,-5.7,Bird,0.98993301
2,10.0,allocentric retrieval,-3.6,7.9,2.2,-5.7,Rhino,0.5896384
2,11.0,encoding,-5.9,-6.8,-2.2,6.1,Pug,
2,11.0,encoding,2.9,0.1,-2.2,6.1,Leopard,
2,11.0,allocentric retrieval,-5.9,-6.8,-2.2,6.1,Pug,0.995224005
2,11.0,allocentric retrieval,2.9,0.1,-2.2,6.1,Leopard,0.91006609
2,11.0,egocentric retrieval,2.9,0.1,-2.2,6.1,Leopard,0.97552403
2,11.0,egocentric retrieval,-5.9,-6.8,-2.2,6.1,Pug,0.94327206
2,12.0,encoding,0.6,-7.8,7.4,-9.0,Pig,
2,12.0,encoding,2.5,5.1,7.4,-9.0,Dog,
2,12.0,egocentric retrieval,2.5,5.1,7.4,-9.0,Dog,0.93602406
2,12.0,egocentric retrieval,0.6,-7.8,7.4,-9.0,Pig,0.96125004
2,12.0,allocentric retrieval,0.6,-7.8,7.4,-9.0,Pig,0.95804704
2,12.0,allocentric retrieval,2.5,5.1,7.4,-9.0,Dog,0.96456303
2,13.0,encoding,-5.3,-7.5,-3.9,-1.8,Pug,
2,13.0,encoding,7.4,-5.0,-3.9,-1.8,Rhino,
2,13.0,allocentric retrieval,-5.3,-7.5,-3.9,-1.8,Pug,0.96324704
2,13.0,allocentric retrieval,7.4,-5.0,-3.9,-1.8,Rhino,0.0571509999999999
2,13.0,egocentric retrieval,7.4,-5.0,-3.9,-1.8,Rhino,0.6874153000000001
2,13.0,egocentric retrieval,-5.3,-7.5,-3.9,-1.8,Pug,0.97851602
2,14.0,encoding,4.7,-7.9,-0.5,-4.1,Leopard,
2,14.0,encoding,1.9,5.0,-0.5,-4.1,Dog,
2,14.0,egocentric retrieval,1.9,5.0,-0.5,-4.1,Dog,0.98285602
2,14.0,egocentric retrieval,4.7,-7.9,-0.5,-4.1,Leopard,0.98723801
2,14.0,allocentric retrieval,4.7,-7.9,-0.5,-4.1,Leopard,0.96035004
2,14.0,allocentric retrieval,1.9,5.0,-0.5,-4.1,Dog,0.98080102
2,15.0,encoding,8.7,-7.1,-7.8,0.7,Bird,
2,15.0,encoding,-6.8,6.9,-7.8,0.7,Pig,
2,15.0,allocentric retrieval,8.7,-7.1,-7.8,0.7,Bird,0.990902009
2,15.0,allocentric retrieval,-6.8,6.9,-7.8,0.7,Pig,0.98588801
2,15.0,egocentric retrieval,-6.8,6.9,-7.8,0.7,Pig,0.5625764
2,15.0,egocentric retrieval,8.7,-7.1,-7.8,0.7,Bird,0.94536506
2,16.0,encoding,-3.3,3.6,2.4,2.8,Rhino,
2,16.0,encoding,8.9,-7.7,2.4,2.8,Bird,
2,16.0,egocentric retrieval,-3.3,3.6,2.4,2.8,Rhino,0.96016604
2,16.0,egocentric retrieval,8.9,-7.7,2.4,2.8,Bird,0.5137895
2,16.0,allocentric retrieval,8.9,-7.7,2.4,2.8,Bird,0.94930505
2,16.0,allocentric retrieval,-3.3,3.6,2.4,2.8,Rhino,0.8418222
2,17.0,encoding,-4.4,-7.0,-7.8,-0.9,Pug,
