Subject,TrialIdx,PeriodType,EncodingObjectPosition_X,EncodingObjectPosition_Y,EncodingPlayerStartingPosition_X,EncodingPlayerStartingPosition_Y,Object,Performance
24,1.0,encoding,-6.5,-8.7,-2.3,-3.7,Pug,
24,1.0,encoding,-5.2,2.6,-2.3,-3.7,Horse,
24,1.0,egocentric retrieval,-5.2,2.6,-2.3,-3.7,Horse,0.8227732
24,1.0,egocentric retrieval,-6.5,-8.7,-2.3,-3.7,Pug,0.8363072
24,1.0,allocentric retrieval,-5.2,2.6,-2.3,-3.7,Horse,0.91529308
24,1.0,allocentric retrieval,-6.5,-8.7,-2.3,-3.7,Pug,0.95458905
24,2.0,encoding,-1.0,-2.2,-7.5,-1.8,Elephant,
24,2.0,encoding,3.4,8.2,-7.5,-1.8,Penguin,
24,2.0,allocentric retrieval,3.4,8.2,-7.5,-1.8,Penguin,0.4970265
24,2.0,allocentric retrieval,-1.0,-2.2,-7.5,-1.8,Elephant,0.91699608
24,2.0,egocentric retrieval,-1.0,-2.2,-7.5,-1.8,Elephant,0.94437405
24,2.0,egocentric retrieval,3.4,8.2,-7.5,-1.8,Penguin,0.5850134
24,3.0,encoding,8.9,-2.7,2.9,-4.6,Tiger,
24,3.0,encoding,-1.8,1.9,2.9,-4.6,Dog,
24,3.0,egocentric retrieval,-1.8,1.9,2.9,-4.6,Dog,0.91289809
24,3.0,egocentric retrieval,8.9,-2.7,2.9,-4.6,Tiger,0.91265909
24,3.0,allocentric retrieval,8.9,-2.7,2.9,-4.6,Tiger,0.8754581
24,3.0,allocentric retrieval,-1.8,1.9,2.9,-4.6,Dog,0.90663309
24,4.0,encoding,3.8,3.4,8.1,-2.2,Dog,
24,4.0,encoding,-5.7,-8.8,8.1,-2.2,Pug,
24,4.0,allocentric retrieval,3.8,3.4,8.1,-2.2,Dog,0.7821582
24,4.0,allocentric retrieval,-5.7,-8.8,8.1,-2.2,Pug,0.5164925
24,4.0,egocentric retrieval,3.8,3.4,8.1,-2.2,Dog,0.999028001
24,4.0,egocentric retrieval,-5.7,-8.8,8.1,-2.2,Pug,0.8636461
24,5.0,encoding,3.7,8.0,8.5,-6.7,Penguin,
24,5.0,encoding,-6.5,2.4,8.5,-6.7,Elephant,
24,5.0,egocentric retrieval,3.7,8.0,8.5,-6.7,Penguin,0.3790916
24,5.0,egocentric retrieval,-6.5,2.4,8.5,-6.7,Elephant,0.4010365999999999
24,5.0,allocentric retrieval,3.7,8.0,8.5,-6.7,Penguin,0.7001942999999999
24,5.0,allocentric retrieval,-6.5,2.4,8.5,-6.7,Elephant,0.8022932
24,6.0,encoding,-7.8,-6.2,-6.5,4.3,Horse,
24,6.0,encoding,9.0,-3.9,-6.5,4.3,Tiger,
24,6.0,allocentric retrieval,-7.8,-6.2,-6.5,4.3,Horse,0.8945711
24,6.0,allocentric retrieval,9.0,-3.9,-6.5,4.3,Tiger,0.96806303
24,6.0,egocentric retrieval,9.0,-3.9,-6.5,4.3,Tiger,0.7041043
24,6.0,egocentric retrieval,-7.8,-6.2,-6.5,4.3,Horse,0.4780645
24,7.0,encoding,8.5,-2.9,-8.1,-8.6,Tiger,
24,7.0,encoding,-7.8,-0.8,-8.1,-8.6,Horse,
24,7.0,egocentric retrieval,-7.8,-0.8,-8.1,-8.6,Horse,0.90684109
24,7.0,egocentric retrieval,8.5,-2.9,-8.1,-8.6,Tiger,0.3834046
24,7.0,allocentric retrieval,8.5,-2.9,-8.1,-8.6,Tiger,0.2226557999999999
24,7.0,allocentric retrieval,-7.8,-0.8,-8.1,-8.6,Horse,0.997118003
24,8.0,encoding,8.3,-7.7,3.8,1.6,Elephant,
24,8.0,encoding,-6.8,-7.8,3.8,1.6,Pug,
24,8.0,allocentric retrieval,-6.8,-7.8,3.8,1.6,Pug,0.97949102
24,8.0,allocentric retrieval,8.3,-7.7,3.8,1.6,Elephant,0.997263003
24,8.0,egocentric retrieval,-6.8,-7.8,3.8,1.6,Pug,0.93261807
24,8.0,egocentric retrieval,8.3,-7.7,3.8,1.6,Elephant,0.6023214
24,9.0,encoding,2.6,7.4,8.8,4.5,Penguin,
24,9.0,encoding,5.4,-4.3,8.8,4.5,Dog,
24,9.0,egocentric retrieval,5.4,-4.3,8.8,4.5,Dog,0.8461282
24,9.0,egocentric retrieval,2.6,7.4,8.8,4.5,Penguin,0.4631465
24,9.0,allocentric retrieval,5.4,-4.3,8.8,4.5,Dog,0.7337363
24,9.0,allocentric retrieval,2.6,7.4,8.8,4.5,Penguin,0.6451983
24,10.0,encoding,-2.8,-5.3,-7.6,-0.5,Horse,
24,10.0,encoding,7.3,-3.1,-7.6,-0.5,Tiger,
24,10.0,allocentric retrieval,-2.8,-5.3,-7.6,-0.5,Horse,0.5357784999999999
24,10.0,allocentric retrieval,7.3,-3.1,-7.6,-0.5,Tiger,0.1895757999999999
24,10.0,egocentric retrieval,-2.8,-5.3,-7.6,-0.5,Horse,0.8970041
24,10.0,egocentric retrieval,7.3,-3.1,-7.6,-0.5,Tiger,0.6536653
24,11.0,encoding,3.6,9.0,7.0,5.2,Penguin,
24,11.0,encoding,-0.3,-3.1,7.0,5.2,Dog,
24,11.0,egocentric retrieval,-0.3,-3.1,7.0,5.2,Dog,0.94397606
24,11.0,egocentric retrieval,3.6,9.0,7.0,5.2,Penguin,0.8608361
24,11.0,allocentric retrieval,-0.3,-3.1,7.0,5.2,Dog,0.6738713000000001
24,11.0,allocentric retrieval,3.6,9.0,7.0,5.2,Penguin,0.5108775
24,12.0,encoding,-5.1,0.7,5.1,-7.0,Elephant,
24,12.0,encoding,-6.7,-9.1,5.1,-7.0,Pug,
24,12.0,allocentric retrieval,-6.7,-9.1,5.1,-7.0,Pug,0.98306102
24,12.0,allocentric retrieval,-5.1,0.7,5.1,-7.0,Elephant,0.995286005
24,12.0,egocentric retrieval,-5.1,0.7,5.1,-7.0,Elephant,0.8534181000000001
24,12.0,egocentric retrieval,-6.7,-9.1,5.1,-7.0,Pug,0.5823874
24,13.0,encoding,3.9,9.0,8.8,4.1,Penguin,
24,13.0,encoding,3.7,-5.8,8.8,4.1,Horse,
