Subject,TrialIdx,PeriodType,EncodingObjectPosition_X,EncodingObjectPosition_Y,EncodingPlayerStartingPosition_X,EncodingPlayerStartingPosition_Y,Object,Performance
12,1.0,encoding,-1.2,-1.4,-6.3,1.4,Chicken,
12,1.0,encoding,4.4,7.8,-6.3,1.4,Rhino,
12,1.0,allocentric retrieval,-1.2,-1.4,-6.3,1.4,Chicken,0.6921203
12,1.0,allocentric retrieval,4.4,7.8,-6.3,1.4,Rhino,0.3714136
12,1.0,egocentric retrieval,-1.2,-1.4,-6.3,1.4,Chicken,0.7284143000000001
12,1.0,egocentric retrieval,4.4,7.8,-6.3,1.4,Rhino,0.6801803
12,2.0,encoding,-5.2,3.3,4.3,-2.8,Sheep,
12,2.0,encoding,7.3,7.3,4.3,-2.8,Tiger,
12,2.0,egocentric retrieval,7.3,7.3,4.3,-2.8,Tiger,0.7622792
12,2.0,egocentric retrieval,-5.2,3.3,4.3,-2.8,Sheep,0.8709441
12,2.0,allocentric retrieval,-5.2,3.3,4.3,-2.8,Sheep,0.990631009
12,2.0,allocentric retrieval,7.3,7.3,4.3,-2.8,Tiger,0.997043003
12,3.0,encoding,6.3,3.2,6.9,-6.8,Cat,
12,3.0,encoding,0.4,-8.1,6.9,-6.8,Dog,
12,3.0,allocentric retrieval,6.3,3.2,6.9,-6.8,Cat,0.2556477
12,3.0,allocentric retrieval,0.4,-8.1,6.9,-6.8,Dog,0.7539472
12,3.0,egocentric retrieval,6.3,3.2,6.9,-6.8,Cat,0.4703895
12,3.0,egocentric retrieval,0.4,-8.1,6.9,-6.8,Dog,0.1745788
12,4.0,encoding,4.5,8.1,-7.4,-0.6,Rhino,
12,4.0,encoding,-7.5,8.1,-7.4,-0.6,Cat,
12,4.0,egocentric retrieval,-7.5,8.1,-7.4,-0.6,Cat,0.8160822
12,4.0,egocentric retrieval,4.5,8.1,-7.4,-0.6,Rhino,0.8919841
12,4.0,allocentric retrieval,-7.5,8.1,-7.4,-0.6,Cat,0.96584604
12,4.0,allocentric retrieval,4.5,8.1,-7.4,-0.6,Rhino,0.95358505
12,5.0,encoding,6.8,-1.8,-2.4,-0.8,Tiger,
12,5.0,encoding,-5.1,4.7,-2.4,-0.8,Sheep,
12,5.0,allocentric retrieval,6.8,-1.8,-2.4,-0.8,Tiger,0.8869931
12,5.0,allocentric retrieval,-5.1,4.7,-2.4,-0.8,Sheep,0.97972902
12,5.0,egocentric retrieval,6.8,-1.8,-2.4,-0.8,Tiger,0.98684501
12,5.0,egocentric retrieval,-5.1,4.7,-2.4,-0.8,Sheep,0.7144313
12,6.0,encoding,0.0,-7.4,-7.2,1.9,Dog,
12,6.0,encoding,7.4,-0.4,-7.2,1.9,Chicken,
12,6.0,egocentric retrieval,7.4,-0.4,-7.2,1.9,Chicken,0.2875767
12,6.0,egocentric retrieval,0.0,-7.4,-7.2,1.9,Dog,0.8331642
12,6.0,allocentric retrieval,0.0,-7.4,-7.2,1.9,Dog,0.98871601
12,6.0,allocentric retrieval,7.4,-0.4,-7.2,1.9,Chicken,0.996245004
12,7.0,encoding,-8.5,7.4,-1.7,2.9,Chicken,
12,7.0,encoding,1.5,-9.1,-1.7,2.9,Dog,
12,7.0,allocentric retrieval,1.5,-9.1,-1.7,2.9,Dog,0.98782801
12,7.0,allocentric retrieval,-8.5,7.4,-1.7,2.9,Chicken,0.997882002
12,7.0,egocentric retrieval,1.5,-9.1,-1.7,2.9,Dog,0.7969862
12,7.0,egocentric retrieval,-8.5,7.4,-1.7,2.9,Chicken,0.8163122
12,8.0,encoding,-6.1,3.2,-5.8,-6.8,Sheep,
12,8.0,encoding,6.1,-7.3,-5.8,-6.8,Tiger,
12,8.0,egocentric retrieval,-6.1,3.2,-5.8,-6.8,Sheep,0.97822502
12,8.0,egocentric retrieval,6.1,-7.3,-5.8,-6.8,Tiger,0.6309094
12,8.0,allocentric retrieval,-6.1,3.2,-5.8,-6.8,Sheep,0.91318309
12,8.0,allocentric retrieval,6.1,-7.3,-5.8,-6.8,Tiger,0.992761007
12,9.0,encoding,8.1,-1.8,-5.9,-6.9,Cat,
12,9.0,encoding,4.6,8.1,-5.9,-6.9,Rhino,
12,9.0,allocentric retrieval,4.6,8.1,-5.9,-6.9,Rhino,0.995881004
12,9.0,allocentric retrieval,8.1,-1.8,-5.9,-6.9,Cat,0.97320903
12,9.0,egocentric retrieval,4.6,8.1,-5.9,-6.9,Rhino,0.97170103
12,9.0,egocentric retrieval,8.1,-1.8,-5.9,-6.9,Cat,0.998639001
12,10.0,encoding,5.4,8.4,-5.7,0.0,Rhino,
