Subject,TrialIdx,PeriodType,EncodingObjectPosition_X,EncodingObjectPosition_Y,EncodingPlayerStartingPosition_X,EncodingPlayerStartingPosition_Y,Object,Performance
17,1.0,encoding,-7.8,1.6,8.0,8.0,Pig,
17,1.0,encoding,3.5,2.9,8.0,8.0,Sheep,
17,1.0,allocentric retrieval,-7.8,1.6,8.0,8.0,Pig,0.2280748
17,1.0,allocentric retrieval,3.5,2.9,8.0,8.0,Sheep,0.8733761
17,1.0,egocentric retrieval,-7.8,1.6,8.0,8.0,Pig,0.6798523000000001
17,1.0,egocentric retrieval,3.5,2.9,8.0,8.0,Sheep,0.0473548999999999
17,2.0,encoding,-3.2,-5.2,-6.2,8.1,Bird,
17,2.0,encoding,8.3,-0.3,-6.2,8.1,Chicken,
17,2.0,egocentric retrieval,-3.2,-5.2,-6.2,8.1,Bird,0.8169652000000001
17,2.0,egocentric retrieval,8.3,-0.3,-6.2,8.1,Chicken,0.4031706
17,2.0,allocentric retrieval,8.3,-0.3,-6.2,8.1,Chicken,0.3906355999999999
17,2.0,allocentric retrieval,-3.2,-5.2,-6.2,8.1,Bird,0.4476065999999999
17,3.0,encoding,1.2,-7.4,-5.2,6.5,Horse,
17,3.0,encoding,7.8,8.3,-5.2,6.5,Pug,
17,3.0,allocentric retrieval,7.8,8.3,-5.2,6.5,Pug,0.3660295999999999
17,3.0,allocentric retrieval,1.2,-7.4,-5.2,6.5,Horse,0.2937937
17,3.0,egocentric retrieval,7.8,8.3,-5.2,6.5,Pug,0.3269617
17,3.0,egocentric retrieval,1.2,-7.4,-5.2,6.5,Horse,0.994850005
17,4.0,encoding,-3.2,2.4,5.2,7.1,Pug,
17,4.0,encoding,-0.7,-8.4,5.2,7.1,Horse,
17,4.0,egocentric retrieval,-0.7,-8.4,5.2,7.1,Horse,0.1462789
17,4.0,egocentric retrieval,-3.2,2.4,5.2,7.1,Pug,0.6657043
17,4.0,allocentric retrieval,-0.7,-8.4,5.2,7.1,Horse,0.2043127999999999
17,4.0,allocentric retrieval,-3.2,2.4,5.2,7.1,Pug,0.3913076
17,5.0,encoding,7.6,0.6,1.6,-3.8,Chicken,
17,5.0,encoding,-5.4,1.0,1.6,-3.8,Sheep,
17,5.0,allocentric retrieval,7.6,0.6,1.6,-3.8,Chicken,0.997705002
17,5.0,allocentric retrieval,-5.4,1.0,1.6,-3.8,Sheep,0.8805111
17,5.0,egocentric retrieval,-5.4,1.0,1.6,-3.8,Sheep,0.2111498
