Subject,TrialIdx,PeriodType,EncodingObjectPosition_X,EncodingObjectPosition_Y,EncodingPlayerStartingPosition_X,EncodingPlayerStartingPosition_Y,Object,Performance
1,1.0,encoding,3.0,-5.1,3.5,5.0,Leopard,
1,1.0,encoding,-1.4,6.3,3.5,5.0,Bird,
1,1.0,egocentric retrieval,3.0,-5.1,3.5,5.0,Leopard,0.5207744999999999
1,1.0,egocentric retrieval,-1.4,6.3,3.5,5.0,Bird,0.97325603
1,1.0,allocentric retrieval,3.0,-5.1,3.5,5.0,Leopard,0.2007468
1,1.0,allocentric retrieval,-1.4,6.3,3.5,5.0,Bird,0.96284804
1,2.0,encoding,-7.1,-9.0,-1.7,2.7,Chicken,
1,2.0,encoding,5.1,6.5,-1.7,2.7,Penguin,
1,2.0,allocentric retrieval,-7.1,-9.0,-1.7,2.7,Chicken,0.96558103
1,2.0,allocentric retrieval,5.1,6.5,-1.7,2.7,Penguin,0.96384403
1,2.0,egocentric retrieval,5.1,6.5,-1.7,2.7,Penguin,0.97036403
1,2.0,egocentric retrieval,-7.1,-9.0,-1.7,2.7,Chicken,0.8465952
1,3.0,encoding,6.9,2.8,-5.8,-3.2,Tiger,
1,3.0,encoding,5.1,-7.3,-5.8,-3.2,Cat,
1,3.0,egocentric retrieval,5.1,-7.3,-5.8,-3.2,Cat,0.5645734
1,3.0,egocentric retrieval,6.9,2.8,-5.8,-3.2,Tiger,0.6891693
1,3.0,allocentric retrieval,5.1,-7.3,-5.8,-3.2,Cat,0.98916801
1,3.0,allocentric retrieval,6.9,2.8,-5.8,-3.2,Tiger,0.8810101
1,4.0,encoding,5.0,-6.9,8.6,-3.2,Cat,
1,4.0,encoding,-7.3,-2.1,8.6,-3.2,Penguin,
1,4.0,allocentric retrieval,5.0,-6.9,8.6,-3.2,Cat,0.3658055999999999
1,4.0,allocentric retrieval,-7.3,-2.1,8.6,-3.2,Penguin,0.1331278999999999
1,4.0,egocentric retrieval,-7.3,-2.1,8.6,-3.2,Penguin,0.8046282
1,4.0,egocentric retrieval,5.0,-6.9,8.6,-3.2,Cat,0.98077202
1,5.0,encoding,1.2,-5.8,8.7,2.5,Tiger,
1,5.0,encoding,-1.5,6.3,8.7,2.5,Bird,
1,5.0,egocentric retrieval,-1.5,6.3,8.7,2.5,Bird,0.7289263
1,5.0,egocentric retrieval,1.2,-5.8,8.7,2.5,Tiger,0.992344008
1,5.0,allocentric retrieval,-1.5,6.3,8.7,2.5,Bird,0.91302009
1,5.0,allocentric retrieval,1.2,-5.8,8.7,2.5,Tiger,0.6862413
1,6.0,encoding,-7.4,-9.0,-2.2,6.4,Chicken,
1,6.0,encoding,-4.7,1.6,-2.2,6.4,Leopard,
1,6.0,allocentric retrieval,-7.4,-9.0,-2.2,6.4,Chicken,0.98523401
1,6.0,allocentric retrieval,-4.7,1.6,-2.2,6.4,Leopard,0.95201505
1,6.0,egocentric retrieval,-4.7,1.6,-2.2,6.4,Leopard,0.8454112
1,6.0,egocentric retrieval,-7.4,-9.0,-2.2,6.4,Chicken,0.7172213000000001
1,7.0,encoding,7.0,-4.1,-2.6,-3.1,Penguin,
1,7.0,encoding,-1.0,6.3,-2.6,-3.1,Bird,
1,7.0,egocentric retrieval,7.0,-4.1,-2.6,-3.1,Penguin,0.7821781999999999
1,7.0,egocentric retrieval,-1.0,6.3,-2.6,-3.1,Bird,0.97164303
1,7.0,allocentric retrieval,7.0,-4.1,-2.6,-3.1,Penguin,0.8463681000000001
1,7.0,allocentric retrieval,-1.0,6.3,-2.6,-3.1,Bird,0.98846101
1,8.0,encoding,5.2,-6.9,0.8,-0.2,Cat,
1,8.0,encoding,-6.6,-5.2,0.8,-0.2,Leopard,
1,8.0,allocentric retrieval,-6.6,-5.2,0.8,-0.2,Leopard,0.96351404
1,8.0,allocentric retrieval,5.2,-6.9,0.8,-0.2,Cat,0.98565001
1,8.0,egocentric retrieval,-6.6,-5.2,0.8,-0.2,Leopard,0.90520909
1,8.0,egocentric retrieval,5.2,-6.9,0.8,-0.2,Cat,0.8614941
1,9.0,encoding,0.0,3.9,6.4,7.0,Tiger,
1,9.0,encoding,-5.9,-8.8,6.4,7.0,Chicken,
1,9.0,egocentric retrieval,-5.9,-8.8,6.4,7.0,Chicken,0.8836981
1,9.0,egocentric retrieval,0.0,3.9,6.4,7.0,Tiger,0.90924709
1,9.0,allocentric retrieval,-5.9,-8.8,6.4,7.0,Chicken,0.96874003
1,9.0,allocentric retrieval,0.0,3.9,6.4,7.0,Tiger,0.8835841
1,10.0,encoding,6.0,-5.4,2.0,3.3,Cat,
1,10.0,encoding,-6.8,0.3,2.0,3.3,Penguin,
1,10.0,allocentric retrieval,6.0,-5.4,2.0,3.3,Cat,0.9012331
1,10.0,allocentric retrieval,-6.8,0.3,2.0,3.3,Penguin,0.92150108
1,10.0,egocentric retrieval,6.0,-5.4,2.0,3.3,Cat,0.4029156
1,10.0,egocentric retrieval,-6.8,0.3,2.0,3.3,Penguin,0.8758801
1,11.0,encoding,2.1,0.7,-1.5,7.9,Leopard,
1,11.0,encoding,-5.7,-8.7,-1.5,7.9,Chicken,
1,11.0,egocentric retrieval,2.1,0.7,-1.5,7.9,Leopard,0.9032501
1,11.0,egocentric retrieval,-5.7,-8.7,-1.5,7.9,Chicken,0.8704801
1,11.0,allocentric retrieval,-5.7,-8.7,-1.5,7.9,Chicken,0.96572803
1,11.0,allocentric retrieval,2.1,0.7,-1.5,7.9,Leopard,0.95369605
1,12.0,encoding,-1.9,6.4,-5.9,-2.8,Bird,
1,12.0,encoding,2.6,-6.0,-5.9,-2.8,Tiger,
1,12.0,allocentric retrieval,-1.9,6.4,-5.9,-2.8,Bird,0.96218104
1,12.0,allocentric retrieval,2.6,-6.0,-5.9,-2.8,Tiger,0.8708880999999999
1,12.0,egocentric retrieval,-1.9,6.4,-5.9,-2.8,Bird,0.9015771
1,12.0,egocentric retrieval,2.6,-6.0,-5.9,-2.8,Tiger,0.3882506
1,13.0,encoding,0.3,4.9,-6.4,3.9,Leopard,
1,13.0,encoding,6.5,-7.1,-6.4,3.9,Cat,
1,13.0,egocentric retrieval,0.3,4.9,-6.4,3.9,Leopard,0.97450503
1,13.0,egocentric retrieval,6.5,-7.1,-6.4,3.9,Cat,0.6878683
1,13.0,allocentric retrieval,0.3,4.9,-6.4,3.9,Leopard,0.7999612
1,13.0,allocentric retrieval,6.5,-7.1,-6.4,3.9,Cat,0.7980001999999999
1,14.0,encoding,-7.4,-9.0,-4.4,3.5,Chicken,
1,14.0,encoding,6.3,5.9,-4.4,3.5,Tiger,
1,14.0,allocentric retrieval,6.3,5.9,-4.4,3.5,Tiger,0.2760017999999999
1,14.0,allocentric retrieval,-7.4,-9.0,-4.4,3.5,Chicken,0.98564301
1,14.0,egocentric retrieval,6.3,5.9,-4.4,3.5,Tiger,0.6907123
1,14.0,egocentric retrieval,-7.4,-9.0,-4.4,3.5,Chicken,0.4624816
1,15.0,encoding,8.3,-3.4,-4.9,-1.4,Penguin,
1,15.0,encoding,-1.9,6.4,-4.9,-1.4,Bird,
1,15.0,egocentric retrieval,8.3,-3.4,-4.9,-1.4,Penguin,0.8664191
1,15.0,egocentric retrieval,-1.9,6.4,-4.9,-1.4,Bird,0.5437803999999999
1,15.0,allocentric retrieval,-1.9,6.4,-4.9,-1.4,Bird,0.96395604
1,15.0,allocentric retrieval,8.3,-3.4,-4.9,-1.4,Penguin,0.4352295
1,16.0,encoding,-1.8,5.8,-2.3,-2.6,Bird,
1,16.0,encoding,-8.1,-5.8,-2.3,-2.6,Tiger,
1,16.0,allocentric retrieval,-8.1,-5.8,-2.3,-2.6,Tiger,0.97863302
1,16.0,allocentric retrieval,-1.8,5.8,-2.3,-2.6,Bird,0.94602605
1,16.0,egocentric retrieval,-1.8,5.8,-2.3,-2.6,Bird,0.97703802
1,16.0,egocentric retrieval,-8.1,-5.8,-2.3,-2.6,Tiger,0.7946282
1,17.0,encoding,3.3,3.2,-8.0,2.4,Penguin,
1,17.0,encoding,6.8,-6.2,-8.0,2.4,Cat,
1,17.0,egocentric retrieval,3.3,3.2,-8.0,2.4,Penguin,0.93332507
1,17.0,egocentric retrieval,6.8,-6.2,-8.0,2.4,Cat,0.94117906
1,17.0,allocentric retrieval,6.8,-6.2,-8.0,2.4,Cat,0.95056305
1,17.0,allocentric retrieval,3.3,3.2,-8.0,2.4,Penguin,0.92285608
1,18.0,encoding,-6.6,-8.1,3.7,2.0,Chicken,
1,18.0,encoding,1.4,8.3,3.7,2.0,Leopard,
1,18.0,allocentric retrieval,-6.6,-8.1,3.7,2.0,Chicken,0.8910991
1,18.0,allocentric retrieval,1.4,8.3,3.7,2.0,Leopard,0.8778211
1,18.0,egocentric retrieval,-6.6,-8.1,3.7,2.0,Chicken,0.8105182
1,18.0,egocentric retrieval,1.4,8.3,3.7,2.0,Leopard,0.98303302
1,19.0,encoding,-8.0,1.6,-0.7,-1.3,Tiger,
1,19.0,encoding,6.3,-6.1,-0.7,-1.3,Cat,
1,19.0,egocentric retrieval,6.3,-6.1,-0.7,-1.3,Cat,0.8636751
1,19.0,egocentric retrieval,-8.0,1.6,-0.7,-1.3,Tiger,0.98676101
1,19.0,allocentric retrieval,-8.0,1.6,-0.7,-1.3,Tiger,0.0794188999999999
1,19.0,allocentric retrieval,6.3,-6.1,-0.7,-1.3,Cat,0.95932904
1,20.0,encoding,-6.9,-9.0,0.0,-6.1,Chicken,
1,20.0,encoding,5.8,-2.0,0.0,-6.1,Penguin,
