Subject,TrialIdx,PeriodType,EncodingObjectPosition_X,EncodingObjectPosition_Y,EncodingPlayerStartingPosition_X,EncodingPlayerStartingPosition_Y,Object,Performance
29,1.0,encoding,1.4,3.5,8.3,-1.6,Penguin,
29,1.0,encoding,-8.8,-1.3,8.3,-1.6,Pug,
29,1.0,allocentric retrieval,-8.8,-1.3,8.3,-1.6,Pug,0.99006601
29,1.0,allocentric retrieval,1.4,3.5,8.3,-1.6,Penguin,0.5796703999999999
29,1.0,egocentric retrieval,1.4,3.5,8.3,-1.6,Penguin,0.8693261
29,1.0,egocentric retrieval,-8.8,-1.3,8.3,-1.6,Pug,0.6208734
29,2.0,encoding,4.3,-1.2,-3.6,-4.0,Camel,
29,2.0,encoding,-3.9,5.9,-3.6,-4.0,Elephant,
29,2.0,egocentric retrieval,-3.9,5.9,-3.6,-4.0,Elephant,0.91204509
29,2.0,egocentric retrieval,4.3,-1.2,-3.6,-4.0,Camel,0.8277352
29,2.0,allocentric retrieval,4.3,-1.2,-3.6,-4.0,Camel,0.6745943
29,2.0,allocentric retrieval,-3.9,5.9,-3.6,-4.0,Elephant,0.96254204
29,3.0,encoding,0.5,-7.7,8.5,-2.3,Bird,
29,3.0,encoding,-4.7,8.5,8.5,-2.3,Horse,
29,3.0,allocentric retrieval,0.5,-7.7,8.5,-2.3,Bird,0.98100102
29,3.0,allocentric retrieval,-4.7,8.5,8.5,-2.3,Horse,0.98005902
29,3.0,egocentric retrieval,0.5,-7.7,8.5,-2.3,Bird,0.8054702
29,3.0,egocentric retrieval,-4.7,8.5,8.5,-2.3,Horse,0.8169542
29,4.0,encoding,-7.5,-2.9,6.8,5.7,Pug,
29,4.0,encoding,3.4,0.5,6.8,5.7,Penguin,
29,4.0,egocentric retrieval,-7.5,-2.9,6.8,5.7,Pug,0.8797680999999999
29,4.0,egocentric retrieval,3.4,0.5,6.8,5.7,Penguin,0.98510002
29,4.0,allocentric retrieval,-7.5,-2.9,6.8,5.7,Pug,0.96378404
29,4.0,allocentric retrieval,3.4,0.5,6.8,5.7,Penguin,0.5001405
29,5.0,encoding,1.8,-5.9,6.6,-1.0,Elephant,
29,5.0,encoding,-3.0,8.7,6.6,-1.0,Horse,
29,5.0,allocentric retrieval,-3.0,8.7,6.6,-1.0,Horse,0.95236905
29,5.0,allocentric retrieval,1.8,-5.9,6.6,-1.0,Elephant,0.96105904
29,5.0,egocentric retrieval,1.8,-5.9,6.6,-1.0,Elephant,0.96345604
29,5.0,egocentric retrieval,-3.0,8.7,6.6,-1.0,Horse,0.91524808
29,6.0,encoding,5.4,-1.9,-0.2,3.3,Camel,
29,6.0,encoding,-7.7,-5.6,-0.2,3.3,Bird,
29,6.0,egocentric retrieval,5.4,-1.9,-0.2,3.3,Camel,0.98617001
29,6.0,egocentric retrieval,-7.7,-5.6,-0.2,3.3,Bird,0.8787031
29,6.0,allocentric retrieval,5.4,-1.9,-0.2,3.3,Camel,0.91923808
29,6.0,allocentric retrieval,-7.7,-5.6,-0.2,3.3,Bird,0.7171053000000001
29,7.0,encoding,-8.3,8.3,-6.0,0.5,Bird,
29,7.0,encoding,4.5,-0.3,-6.0,0.5,Camel,
29,7.0,allocentric retrieval,4.5,-0.3,-6.0,0.5,Camel,0.8838081
29,7.0,allocentric retrieval,-8.3,8.3,-6.0,0.5,Bird,0.992499007
29,7.0,egocentric retrieval,4.5,-0.3,-6.0,0.5,Camel,0.96550703
29,7.0,egocentric retrieval,-8.3,8.3,-6.0,0.5,Bird,0.8857481
29,8.0,encoding,-7.4,-2.9,-2.6,4.7,Pug,
29,8.0,encoding,7.5,3.8,-2.6,4.7,Penguin,
29,8.0,egocentric retrieval,7.5,3.8,-2.6,4.7,Penguin,0.8339582
29,8.0,egocentric retrieval,-7.4,-2.9,-2.6,4.7,Pug,0.97678302
29,8.0,allocentric retrieval,-7.4,-2.9,-2.6,4.7,Pug,0.990480009
29,8.0,allocentric retrieval,7.5,3.8,-2.6,4.7,Penguin,0.95648604
29,9.0,encoding,-3.7,-7.8,-7.7,5.4,Elephant,
29,9.0,encoding,-3.8,8.6,-7.7,5.4,Horse,
29,9.0,allocentric retrieval,-3.7,-7.8,-7.7,5.4,Elephant,0.059517
29,9.0,allocentric retrieval,-3.8,8.6,-7.7,5.4,Horse,0.6148743999999999
29,9.0,egocentric retrieval,-3.8,8.6,-7.7,5.4,Horse,0.3087157
29,9.0,egocentric retrieval,-3.7,-7.8,-7.7,5.4,Elephant,0.7051893
29,10.0,encoding,-3.5,7.5,7.0,-5.7,Horse,
